id,mbti,location,preffered_category,travel_style,age,past_trip_rating,travel_frequency
2565,ESTJ,lombok,tujuan_wisata,solo,44,5,1
2566,ESTJ,bali,tujuan_wisata,solo,21,4,1
2567,ESTJ,padang,tujuan_wisata,solo,58,4,4
2568,ESTJ,batam,tujuan_wisata,solo,67,5,2
2569,ESTJ,yogyakarta,tujuan_wisata,solo,62,3,4
2570,ESTJ,jakarta,tujuan_wisata,family,32,3,3
2571,ESTJ,medan,tujuan_wisata,family,24,5,5
2572,ESTJ,lombok,tujuan_wisata,family,48,4,5
2573,ESTJ,bali,tujuan_wisata,family,23,4,5
2574,ESTJ,padang,tujuan_wisata,family,38,4,3
2575,ESTJ,batam,tujuan_wisata,family,24,3,4
2576,ESTJ,yogyakarta,tujuan_wisata,family,46,3,2
2577,ESTJ,jakarta,tujuan_wisata,partner,22,5,3
2578,ESTJ,medan,tujuan_wisata,partner,25,3,5
2579,ESTJ,lombok,tujuan_wisata,partner,33,5,4
2580,ESTJ,bali,tujuan_wisata,partner,24,5,4
2581,ESTJ,padang,tujuan_wisata,partner,70,5,2
2582,ESTJ,batam,tujuan_wisata,partner,21,5,3
2583,ESTJ,yogyakarta,tujuan_wisata,partner,37,4,3
2584,ESTJ,jakarta,sejarah_budaya,solo,60,4,1
2585,ESTJ,medan,sejarah_budaya,solo,48,5,1
2586,ESTJ,lombok,sejarah_budaya,solo,62,4,5
2587,ESTJ,bali,sejarah_budaya,solo,65,3,4
2588,ESTJ,padang,sejarah_budaya,solo,38,3,4
2589,ESTJ,batam,sejarah_budaya,solo,58,5,2
2590,ESTJ,yogyakarta,sejarah_budaya,solo,69,4,4
2591,ESTJ,jakarta,sejarah_budaya,family,48,3,4
2592,ESTJ,medan,sejarah_budaya,family,21,5,3
2593,ESTJ,lombok,sejarah_budaya,family,55,3,4
2594,ESTJ,bali,sejarah_budaya,family,26,4,3
2595,ESTJ,padang,sejarah_budaya,family,69,3,1
2596,ESTJ,batam,sejarah_budaya,family,60,5,5
2597,ESTJ,yogyakarta,sejarah_budaya,family,24,3,2
2598,ESTJ,jakarta,sejarah_budaya,partner,52,4,3
2599,ESTJ,medan,sejarah_budaya,partner,49,3,3
2600,ESTJ,lombok,sejarah_budaya,partner,59,3,2
2601,ESTJ,bali,sejarah_budaya,partner,18,4,3
2602,ESTJ,padang,sejarah_budaya,partner,32,3,3
2603,ESTJ,batam,sejarah_budaya,partner,42,5,1
2604,ESTJ,yogyakarta,sejarah_budaya,partner,53,5,3
2605,ESTJ,jakarta,hotel,solo,22,4,4
2606,ESTJ,medan,hotel,solo,52,3,2
2607,ESTJ,lombok,hotel,solo,57,5,5
2608,ESTJ,bali,hotel,solo,46,5,3
2609,ESTJ,padang,hotel,solo,56,3,3
2610,ESTJ,batam,hotel,solo,33,3,1
2611,ESTJ,yogyakarta,hotel,solo,26,3,1
2612,ESTJ,jakarta,hotel,family,65,3,2
2613,ESTJ,medan,hotel,family,22,4,1
2614,ESTJ,lombok,hotel,family,45,4,5
2615,ESTJ,bali,hotel,family,55,4,1
2616,ESTJ,padang,hotel,family,63,5,2
2617,ESTJ,batam,hotel,family,40,4,2
2618,ESTJ,yogyakarta,hotel,family,51,3,5
2619,ESTJ,jakarta,hotel,partner,22,5,5
2620,ESTJ,medan,hotel,partner,62,3,2
2621,ESTJ,lombok,hotel,partner,19,4,5
2622,ESTJ,bali,hotel,partner,26,3,4
2623,ESTJ,padang,hotel,partner,18,3,3
2624,ESTJ,batam,hotel,partner,35,4,5
2625,ESTJ,yogyakarta,hotel,partner,64,5,3
2626,ESTJ,jakarta,tourist_attraction,solo,18,4,5
2627,ESTJ,medan,tourist_attraction,solo,51,5,3
2628,ESTJ,lombok,tourist_attraction,solo,42,4,5
2629,ESTJ,bali,tourist_attraction,solo,24,5,4
2630,ESTJ,padang,tourist_attraction,solo,34,3,2
2631,ESTJ,batam,tourist_attraction,solo,43,4,2
2632,ESTJ,yogyakarta,tourist_attraction,solo,52,3,1
2633,ESTJ,jakarta,tourist_attraction,family,69,3,4
2634,ESTJ,medan,tourist_attraction,family,46,3,1
2635,ESTJ,lombok,tourist_attraction,family,25,3,5
2636,ESTJ,bali,tourist_attraction,family,25,4,2
2637,ESTJ,padang,tourist_attraction,family,53,5,3
2638,ESTJ,batam,tourist_attraction,family,39,5,4
2639,ESTJ,yogyakarta,tourist_attraction,family,63,4,1
2640,ESTJ,jakarta,tourist_attraction,partner,26,5,5
2641,ESTJ,medan,tourist_attraction,partner,45,4,4
2642,ESTJ,lombok,tourist_attraction,partner,31,3,4
2643,ESTJ,bali,tourist_attraction,partner,53,5,2
2644,ESTJ,padang,tourist_attraction,partner,47,4,4
2645,ESTJ,batam,tourist_attraction,partner,40,4,5
2646,ESTJ,yogyakarta,tourist_attraction,partner,31,4,2
2647,ESTJ,jakarta,budaya_sejarah,solo,44,5,3
2648,ESTJ,medan,budaya_sejarah,solo,21,5,3
2649,ESTJ,lombok,budaya_sejarah,solo,45,3,4
2650,ESTJ,bali,budaya_sejarah,solo,33,4,1
2651,ESTJ,padang,budaya_sejarah,solo,42,4,4
2652,ESTJ,batam,budaya_sejarah,solo,66,4,1
2653,ESTJ,yogyakarta,budaya_sejarah,solo,53,4,1
2654,ESTJ,jakarta,budaya_sejarah,family,68,4,3
2655,ESTJ,medan,budaya_sejarah,family,19,4,5
2656,ESTJ,lombok,budaya_sejarah,family,67,4,1
2657,ESTJ,bali,budaya_sejarah,family,64,5,1
2658,ESTJ,padang,budaya_sejarah,family,59,3,5
2659,ESTJ,batam,budaya_sejarah,family,53,5,2
2660,ESTJ,yogyakarta,budaya_sejarah,family,70,5,2
2661,ESTJ,jakarta,budaya_sejarah,partner,47,5,4
2662,ESTJ,medan,budaya_sejarah,partner,64,3,3
2663,ESTJ,lombok,budaya_sejarah,partner,24,5,3
2664,ESTJ,bali,budaya_sejarah,partner,54,4,5
2665,ESTJ,padang,budaya_sejarah,partner,54,5,5
2666,ESTJ,batam,budaya_sejarah,partner,59,4,4
2667,ESTJ,yogyakarta,budaya_sejarah,partner,30,5,1
2668,ESTJ,jakarta,taman,solo,55,5,3
2669,ESTJ,medan,taman,solo,46,5,4
2670,ESTJ,lombok,taman,solo,32,3,2
2671,ESTJ,bali,taman,solo,58,3,4
2672,ESTJ,padang,taman,solo,61,5,2
2673,ESTJ,batam,taman,solo,35,4,3
2674,ESTJ,yogyakarta,taman,solo,51,4,1
2675,ESTJ,jakarta,taman,family,47,4,3
2676,ESTJ,medan,taman,family,70,3,4
2677,ESTJ,lombok,taman,family,45,5,5
2678,ESTJ,bali,taman,family,70,3,3
2679,ESTJ,padang,taman,family,25,3,1
2680,ESTJ,batam,taman,family,42,4,1
2681,ESTJ,yogyakarta,taman,family,57,4,2
2682,ESTJ,jakarta,taman,partner,56,5,1
2683,ESTJ,medan,taman,partner,23,3,4
2684,ESTJ,lombok,taman,partner,69,3,5
2685,ESTJ,bali,taman,partner,26,5,5
2686,ESTJ,padang,taman,partner,60,3,4
2687,ESTJ,batam,taman,partner,34,5,3
2688,ESTJ,yogyakarta,taman,partner,67,4,4
2689,ESTJ,jakarta,hiking_area,solo,22,5,1
2690,ESTJ,medan,hiking_area,solo,44,4,4
2691,ESTJ,lombok,hiking_area,solo,50,3,5
2692,ESTJ,bali,hiking_area,solo,40,4,4
2693,ESTJ,padang,hiking_area,solo,25,4,4
2694,ESTJ,batam,hiking_area,solo,22,3,3
2695,ESTJ,yogyakarta,hiking_area,solo,21,3,3
2696,ESTJ,jakarta,hiking_area,family,47,4,1
2697,ESTJ,medan,hiking_area,family,50,3,3
2698,ESTJ,lombok,hiking_area,family,58,4,3
2699,ESTJ,bali,hiking_area,family,67,4,5
2700,ESTJ,padang,hiking_area,family,49,4,3
2701,ESTJ,batam,hiking_area,family,31,4,3
2702,ESTJ,yogyakarta,hiking_area,family,67,3,3
2703,ESTJ,jakarta,hiking_area,partner,50,5,3
2704,ESTJ,medan,hiking_area,partner,34,5,4
2705,ESTJ,lombok,hiking_area,partner,59,4,1
2706,ESTJ,bali,hiking_area,partner,37,4,1
2707,ESTJ,padang,hiking_area,partner,34,3,4
2708,ESTJ,batam,hiking_area,partner,39,4,3
2709,ESTJ,yogyakarta,hiking_area,partner,63,4,2
2710,ESTJ,jakarta,rekreasi_keluarga,solo,37,5,5
2711,ESTJ,medan,rekreasi_keluarga,solo,31,5,5
2712,ESTJ,lombok,rekreasi_keluarga,solo,50,3,2
2713,ESTJ,bali,rekreasi_keluarga,solo,66,4,2
2714,ESTJ,padang,rekreasi_keluarga,solo,68,4,2
2715,ESTJ,batam,rekreasi_keluarga,solo,38,3,3
2716,ESTJ,yogyakarta,rekreasi_keluarga,solo,63,3,3
2717,ESTJ,jakarta,rekreasi_keluarga,family,61,3,5
2718,ESTJ,medan,rekreasi_keluarga,family,25,3,5
2719,ESTJ,lombok,rekreasi_keluarga,family,21,3,1
2720,ESTJ,bali,rekreasi_keluarga,family,57,3,3
2721,ESTJ,padang,rekreasi_keluarga,family,42,4,2
2722,ESTJ,batam,rekreasi_keluarga,family,47,4,1
2723,ESTJ,yogyakarta,rekreasi_keluarga,family,62,3,1
2724,ESTJ,jakarta,rekreasi_keluarga,partner,30,5,5
2725,ESTJ,medan,rekreasi_keluarga,partner,26,5,1
2726,ESTJ,lombok,rekreasi_keluarga,partner,22,5,3
2727,ESTJ,bali,rekreasi_keluarga,partner,49,3,4
2728,ESTJ,padang,rekreasi_keluarga,partner,37,3,3
2729,ESTJ,batam,rekreasi_keluarga,partner,59,5,2
2730,ESTJ,yogyakarta,rekreasi_keluarga,partner,33,3,2
2731,ESTJ,jakarta,snorkling_area,solo,27,5,5
2732,ESTJ,medan,snorkling_area,solo,70,5,1
2733,ESTJ,lombok,snorkling_area,solo,53,4,4
2734,ESTJ,bali,snorkling_area,solo,26,3,2
2735,ESTJ,padang,snorkling_area,solo,61,3,4
2736,ESTJ,batam,snorkling_area,solo,46,3,1
2737,ESTJ,yogyakarta,snorkling_area,solo,47,5,1
2738,ESTJ,jakarta,snorkling_area,family,62,4,2
2739,ESTJ,medan,snorkling_area,family,27,5,2
2740,ESTJ,lombok,snorkling_area,family,42,5,5
2741,ESTJ,bali,snorkling_area,family,46,3,5
2742,ESTJ,padang,snorkling_area,family,65,4,3
2743,ESTJ,batam,snorkling_area,family,60,3,1
2744,ESTJ,yogyakarta,snorkling_area,family,42,3,4
2745,ESTJ,jakarta,snorkling_area,partner,57,4,3
2746,ESTJ,medan,snorkling_area,partner,37,5,3
2747,ESTJ,lombok,snorkling_area,partner,28,4,1
2748,ESTJ,bali,snorkling_area,partner,59,3,2
2749,ESTJ,padang,snorkling_area,partner,20,3,4
2750,ESTJ,batam,snorkling_area,partner,63,4,1
2751,ESTJ,yogyakarta,snorkling_area,partner,30,5,3
2752,ESTJ,jakarta,kebun_binatang,solo,63,3,5
2753,ESTJ,medan,kebun_binatang,solo,33,4,1
2754,ESTJ,lombok,kebun_binatang,solo,21,4,3
2755,ESTJ,bali,kebun_binatang,solo,38,3,2
2756,ESTJ,padang,kebun_binatang,solo,59,4,3
2757,ESTJ,batam,kebun_binatang,solo,53,5,1
2758,ESTJ,yogyakarta,kebun_binatang,solo,59,4,2
2759,ESTJ,jakarta,kebun_binatang,family,55,4,5
2760,ESTJ,medan,kebun_binatang,family,20,4,2
2761,ESTJ,lombok,kebun_binatang,family,39,5,5
2762,ESTJ,bali,kebun_binatang,family,23,5,1
2763,ESTJ,padang,kebun_binatang,family,70,5,1
2764,ESTJ,batam,kebun_binatang,family,42,3,1
2765,ESTJ,yogyakarta,kebun_binatang,family,48,5,1
2766,ESTJ,jakarta,kebun_binatang,partner,70,4,2
2767,ESTJ,medan,kebun_binatang,partner,37,4,2
2768,ESTJ,lombok,kebun_binatang,partner,64,3,1
2769,ESTJ,bali,kebun_binatang,partner,29,3,5
2770,ESTJ,padang,kebun_binatang,partner,52,4,3
2771,ESTJ,batam,kebun_binatang,partner,44,5,3
2772,ESTJ,yogyakarta,kebun_binatang,partner,35,4,4
2773,ESFJ,jakarta,pantai,solo,36,4,1
2774,ESFJ,medan,pantai,solo,49,4,3
2775,ESFJ,lombok,pantai,solo,32,5,4
2776,ESFJ,bali,pantai,solo,63,5,4
2777,ESFJ,padang,pantai,solo,33,4,1
2778,ESFJ,batam,pantai,solo,56,5,3
2779,ESFJ,yogyakarta,pantai,solo,70,4,4
2780,ESFJ,jakarta,pantai,family,47,5,2
2781,ESFJ,medan,pantai,family,61,3,3
2782,ESFJ,lombok,pantai,family,32,4,5
2783,ESFJ,bali,pantai,family,39,3,3
2784,ESFJ,padang,pantai,family,63,5,1
2785,ESFJ,batam,pantai,family,50,4,3
2786,ESFJ,yogyakarta,pantai,family,30,5,5
2787,ESFJ,jakarta,pantai,partner,29,5,1
2788,ESFJ,medan,pantai,partner,46,5,5
2789,ESFJ,lombok,pantai,partner,38,3,5
2790,ESFJ,bali,pantai,partner,29,5,3
2791,ESFJ,padang,pantai,partner,18,3,5
2792,ESFJ,batam,pantai,partner,58,5,2
2793,ESFJ,yogyakarta,pantai,partner,27,4,5
2794,ESFJ,jakarta,alam,solo,26,5,3
2795,ESFJ,medan,alam,solo,57,4,3
2796,ESFJ,lombok,alam,solo,20,4,1
2797,ESFJ,bali,alam,solo,40,4,4
2798,ESFJ,padang,alam,solo,30,5,3
2799,ESFJ,batam,alam,solo,37,4,5
2800,ESFJ,yogyakarta,alam,solo,47,3,2
2801,ESFJ,jakarta,alam,family,43,5,5
2802,ESFJ,medan,alam,family,29,4,4
2803,ESFJ,lombok,alam,family,28,5,5
2804,ESFJ,bali,alam,family,57,4,1
2805,ESFJ,padang,alam,family,65,5,3
2806,ESFJ,batam,alam,family,35,5,1
2807,ESFJ,yogyakarta,alam,family,41,4,3
2808,ESFJ,jakarta,alam,partner,57,4,4
2809,ESFJ,medan,alam,partner,40,5,4
2810,ESFJ,lombok,alam,partner,70,5,4
2811,ESFJ,bali,alam,partner,61,4,2
2812,ESFJ,padang,alam,partner,39,3,5
2813,ESFJ,batam,alam,partner,19,4,5
2814,ESFJ,yogyakarta,alam,partner,32,4,1
2815,ESFJ,jakarta,tujuan_wisata,solo,47,5,2
2816,ESFJ,medan,tujuan_wisata,solo,28,3,1
2817,ESFJ,lombok,tujuan_wisata,solo,56,4,5
2818,ESFJ,bali,tujuan_wisata,solo,18,4,2
2819,ESFJ,padang,tujuan_wisata,solo,68,4,3
2820,ESFJ,batam,tujuan_wisata,solo,39,5,2
2821,ESFJ,yogyakarta,tujuan_wisata,solo,41,3,3
2822,ESFJ,jakarta,tujuan_wisata,family,19,4,5
2823,ESFJ,medan,tujuan_wisata,family,51,3,5
2824,ESFJ,lombok,tujuan_wisata,family,49,3,2
2825,ESFJ,bali,tujuan_wisata,family,69,3,5
2826,ESFJ,padang,tujuan_wisata,family,31,3,3
2827,ESFJ,batam,tujuan_wisata,family,61,3,4
2828,ESFJ,yogyakarta,tujuan_wisata,family,65,5,1
2829,ESFJ,jakarta,tujuan_wisata,partner,29,5,4
2830,ESFJ,medan,tujuan_wisata,partner,23,5,2
2831,ESFJ,lombok,tujuan_wisata,partner,25,3,2
2832,ESFJ,bali,tujuan_wisata,partner,54,5,5
2833,ESFJ,padang,tujuan_wisata,partner,34,3,5
2834,ESFJ,batam,tujuan_wisata,partner,23,3,1
2835,ESFJ,yogyakarta,tujuan_wisata,partner,19,4,3
2836,ESFJ,jakarta,sejarah_budaya,solo,53,4,3
2837,ESFJ,medan,sejarah_budaya,solo,48,4,3
2838,ESFJ,lombok,sejarah_budaya,solo,24,3,1
2839,ESFJ,bali,sejarah_budaya,solo,53,3,1
2840,ESFJ,padang,sejarah_budaya,solo,31,3,5
2841,ESFJ,batam,sejarah_budaya,solo,51,5,2
2842,ESFJ,yogyakarta,sejarah_budaya,solo,58,3,4
2843,ESFJ,jakarta,sejarah_budaya,family,23,4,1
2844,ESFJ,medan,sejarah_budaya,family,43,3,1
2845,ESFJ,lombok,sejarah_budaya,family,29,3,3
2846,ESFJ,bali,sejarah_budaya,family,34,3,3
2847,ESFJ,padang,sejarah_budaya,family,68,5,1
2848,ESFJ,batam,sejarah_budaya,family,28,5,3
2849,ESFJ,yogyakarta,sejarah_budaya,family,38,5,2
2850,ESFJ,jakarta,sejarah_budaya,partner,69,5,2
2851,ESFJ,medan,sejarah_budaya,partner,36,4,3
2852,ESFJ,lombok,sejarah_budaya,partner,66,4,5
2853,ESFJ,bali,sejarah_budaya,partner,23,3,3
2854,ESFJ,padang,sejarah_budaya,partner,24,5,1
2855,ESFJ,batam,sejarah_budaya,partner,46,5,5
2856,ESFJ,yogyakarta,sejarah_budaya,partner,32,4,3
2857,ESFJ,jakarta,hotel,solo,61,5,2
2858,ESFJ,medan,hotel,solo,28,4,1
2859,ESFJ,lombok,hotel,solo,23,4,1
2860,ESFJ,bali,hotel,solo,26,4,5
2861,ESFJ,padang,hotel,solo,34,5,2
2862,ESFJ,batam,hotel,solo,27,5,5
2863,ESFJ,yogyakarta,hotel,solo,30,5,3
2864,ESFJ,jakarta,hotel,family,37,3,1
2865,ESFJ,medan,hotel,family,30,5,2
2866,ESFJ,lombok,hotel,family,26,5,1
2867,ESFJ,bali,hotel,family,66,3,5
2868,ESFJ,padang,hotel,family,68,4,2
2869,ESFJ,batam,hotel,family,36,4,4
2870,ESFJ,yogyakarta,hotel,family,39,4,2
2871,ESFJ,jakarta,hotel,partner,57,5,5
2872,ESFJ,medan,hotel,partner,32,4,3
2873,ESFJ,lombok,hotel,partner,55,4,4
2874,ESFJ,bali,hotel,partner,39,4,2
2875,ESFJ,padang,hotel,partner,61,3,2
2876,ESFJ,batam,hotel,partner,42,4,4
2877,ESFJ,yogyakarta,hotel,partner,26,5,3
2878,ESFJ,jakarta,tourist_attraction,solo,53,5,4
2879,ESFJ,medan,tourist_attraction,solo,53,5,2
2880,ESFJ,lombok,tourist_attraction,solo,61,4,3
2881,ESFJ,bali,tourist_attraction,solo,36,5,5
2882,ESFJ,padang,tourist_attraction,solo,27,5,1
2883,ESFJ,batam,tourist_attraction,solo,70,4,4
2884,ESFJ,yogyakarta,tourist_attraction,solo,62,3,3
2885,ESFJ,jakarta,tourist_attraction,family,45,4,4
2886,ESFJ,medan,tourist_attraction,family,20,3,2
2887,ESFJ,lombok,tourist_attraction,family,27,5,4
2888,ESFJ,bali,tourist_attraction,family,70,4,4
2889,ESFJ,padang,tourist_attraction,family,48,4,1
2890,ESFJ,batam,tourist_attraction,family,50,5,3
2891,ESFJ,yogyakarta,tourist_attraction,family,62,3,5
2892,ESFJ,jakarta,tourist_attraction,partner,55,3,1
2893,ESFJ,medan,tourist_attraction,partner,28,3,4
2894,ESFJ,lombok,tourist_attraction,partner,55,3,3
2895,ESFJ,bali,tourist_attraction,partner,69,4,1
2896,ESFJ,padang,tourist_attraction,partner,21,4,4
2897,ESFJ,batam,tourist_attraction,partner,33,4,4
2898,ESFJ,yogyakarta,tourist_attraction,partner,60,5,4
2899,ESFJ,jakarta,budaya_sejarah,solo,62,5,3
2900,ESFJ,medan,budaya_sejarah,solo,56,5,1
2901,ESFJ,lombok,budaya_sejarah,solo,29,5,1
2902,ESFJ,bali,budaya_sejarah,solo,68,4,5
2903,ESFJ,padang,budaya_sejarah,solo,65,3,4
2904,ESFJ,batam,budaya_sejarah,solo,70,5,3
2905,ESFJ,yogyakarta,budaya_sejarah,solo,61,5,3
2906,ESFJ,jakarta,budaya_sejarah,family,58,5,2
2907,ESFJ,medan,budaya_sejarah,family,47,5,5
2908,ESFJ,lombok,budaya_sejarah,family,29,5,4
2909,ESFJ,bali,budaya_sejarah,family,27,4,1
2910,ESFJ,padang,budaya_sejarah,family,47,3,3
2911,ESFJ,batam,budaya_sejarah,family,59,3,3
2912,ESFJ,yogyakarta,budaya_sejarah,family,21,3,5
2913,ESFJ,jakarta,budaya_sejarah,partner,18,3,2
2914,ESFJ,medan,budaya_sejarah,partner,29,4,5
2915,ESFJ,lombok,budaya_sejarah,partner,61,3,5
2916,ESFJ,bali,budaya_sejarah,partner,19,4,4
2917,ESFJ,padang,budaya_sejarah,partner,52,4,2
2918,ESFJ,batam,budaya_sejarah,partner,30,4,3
2919,ESFJ,yogyakarta,budaya_sejarah,partner,23,3,3
2920,ESFJ,jakarta,taman,solo,49,4,4
2921,ESFJ,medan,taman,solo,59,3,2
2922,ESFJ,lombok,taman,solo,33,5,3
2923,ESFJ,bali,taman,solo,19,5,3
2924,ESFJ,padang,taman,solo,47,4,5
2925,ESFJ,batam,taman,solo,33,5,5
2926,ESFJ,yogyakarta,taman,solo,26,4,3
2927,ESFJ,jakarta,taman,family,65,3,5
2928,ESFJ,medan,taman,family,30,4,1
2929,ESFJ,lombok,taman,family,46,4,2
2930,ESFJ,bali,taman,family,30,5,3
2931,ESFJ,padang,taman,family,19,3,4
2932,ESFJ,batam,taman,family,45,3,5
2933,ESFJ,yogyakarta,taman,family,64,3,2
2934,ESFJ,jakarta,taman,partner,28,5,4
2935,ESFJ,medan,taman,partner,27,5,2
2936,ESFJ,lombok,taman,partner,20,3,1
2937,ESFJ,bali,taman,partner,63,5,4
2938,ESFJ,padang,taman,partner,19,4,4
2939,ESFJ,batam,taman,partner,69,3,5
2940,ESFJ,yogyakarta,taman,partner,36,5,4
2941,ESFJ,jakarta,hiking_area,solo,28,5,5
2942,ESFJ,medan,hiking_area,solo,59,4,2
2943,ESFJ,lombok,hiking_area,solo,41,4,2
2944,ESFJ,bali,hiking_area,solo,50,4,1
2945,ESFJ,padang,hiking_area,solo,69,5,2
2946,ESFJ,batam,hiking_area,solo,41,5,2
2947,ESFJ,yogyakarta,hiking_area,solo,67,3,2
2948,ESFJ,jakarta,hiking_area,family,69,4,2
2949,ESFJ,medan,hiking_area,family,19,4,5
2950,ESFJ,lombok,hiking_area,family,64,5,4
2951,ESFJ,bali,hiking_area,family,69,5,3
2952,ESFJ,padang,hiking_area,family,62,3,3
2953,ESFJ,batam,hiking_area,family,20,4,4
2954,ESFJ,yogyakarta,hiking_area,family,25,3,4
2955,ESFJ,jakarta,hiking_area,partner,41,3,3
2956,ESFJ,medan,hiking_area,partner,41,5,2
2957,ESFJ,lombok,hiking_area,partner,62,3,3
2958,ESFJ,bali,hiking_area,partner,31,3,5
2959,ESFJ,padang,hiking_area,partner,25,5,5
2960,ESFJ,batam,hiking_area,partner,48,3,4
2961,ESFJ,yogyakarta,hiking_area,partner,27,3,3
2962,ESFJ,jakarta,rekreasi_keluarga,solo,68,4,5
2963,ESFJ,medan,rekreasi_keluarga,solo,57,3,3
2964,ESFJ,lombok,rekreasi_keluarga,solo,68,3,2
2965,ESFJ,bali,rekreasi_keluarga,solo,43,3,3
2966,ESFJ,padang,rekreasi_keluarga,solo,50,4,4
2967,ESFJ,batam,rekreasi_keluarga,solo,41,5,3
2968,ESFJ,yogyakarta,rekreasi_keluarga,solo,30,4,2
2969,ESFJ,jakarta,rekreasi_keluarga,family,53,4,5
2970,ESFJ,medan,rekreasi_keluarga,family,25,4,1
2971,ESFJ,lombok,rekreasi_keluarga,family,27,5,2
2972,ESFJ,bali,rekreasi_keluarga,family,48,3,1
2973,ESFJ,padang,rekreasi_keluarga,family,50,5,1
2974,ESFJ,batam,rekreasi_keluarga,family,46,4,3
2975,ESFJ,yogyakarta,rekreasi_keluarga,family,49,5,2
2976,ESFJ,jakarta,rekreasi_keluarga,partner,53,4,1
2977,ESFJ,medan,rekreasi_keluarga,partner,51,3,4
2978,ESFJ,lombok,rekreasi_keluarga,partner,44,4,2
2979,ESFJ,bali,rekreasi_keluarga,partner,29,4,3
2980,ESFJ,padang,rekreasi_keluarga,partner,23,5,3
2981,ESFJ,batam,rekreasi_keluarga,partner,48,3,2
2982,ESFJ,yogyakarta,rekreasi_keluarga,partner,21,5,1
2983,ESFJ,jakarta,snorkling_area,solo,67,4,2
2984,ESFJ,medan,snorkling_area,solo,21,5,3
2985,ESFJ,lombok,snorkling_area,solo,31,3,4
2986,ESFJ,bali,snorkling_area,solo,43,5,2
2987,ESFJ,padang,snorkling_area,solo,44,4,1
2988,ESFJ,batam,snorkling_area,solo,55,5,1
2989,ESFJ,yogyakarta,snorkling_area,solo,19,3,5
2990,ESFJ,jakarta,snorkling_area,family,24,5,4
2991,ESFJ,medan,snorkling_area,family,33,5,1
2992,ESFJ,lombok,snorkling_area,family,31,5,4
2993,ESFJ,bali,snorkling_area,family,58,5,5
2994,ESFJ,padang,snorkling_area,family,55,4,2
2995,ESFJ,batam,snorkling_area,family,50,4,4
2996,ESFJ,yogyakarta,snorkling_area,family,46,5,3
2997,ESFJ,jakarta,snorkling_area,partner,42,5,2
2998,ESFJ,medan,snorkling_area,partner,35,3,5
2999,ESFJ,lombok,snorkling_area,partner,41,4,3
3000,ESFJ,bali,snorkling_area,partner,52,4,4
3001,ESFJ,padang,snorkling_area,partner,55,5,3
3002,ESFJ,batam,snorkling_area,partner,25,5,5
3003,ESFJ,yogyakarta,snorkling_area,partner,66,4,3
3004,ESFJ,jakarta,kebun_binatang,solo,30,4,5
3005,ESFJ,medan,kebun_binatang,solo,55,5,5
3006,ESFJ,lombok,kebun_binatang,solo,19,3,2
3007,ESFJ,bali,kebun_binatang,solo,60,3,1
3008,ESFJ,padang,kebun_binatang,solo,32,4,3
3009,ESFJ,batam,kebun_binatang,solo,50,4,3
3010,ESFJ,yogyakarta,kebun_binatang,solo,47,3,1
3011,ESFJ,jakarta,kebun_binatang,family,20,4,5
3012,ESFJ,medan,kebun_binatang,family,27,4,5
3013,ESFJ,lombok,kebun_binatang,family,64,5,3
3014,ESFJ,bali,kebun_binatang,family,26,5,1
3015,ESFJ,padang,kebun_binatang,family,27,3,3
3016,ESFJ,batam,kebun_binatang,family,57,5,2
3017,ESFJ,yogyakarta,kebun_binatang,family,30,3,1
3018,ESFJ,jakarta,kebun_binatang,partner,68,5,3
3019,ESFJ,medan,kebun_binatang,partner,31,3,5
3020,ESFJ,lombok,kebun_binatang,partner,43,3,1
3021,ESFJ,bali,kebun_binatang,partner,61,4,2
3022,ESFJ,padang,kebun_binatang,partner,20,5,5
3023,ESFJ,batam,kebun_binatang,partner,35,4,3
3024,ESFJ,yogyakarta,kebun_binatang,partner,54,3,5
3025,ISTP,jakarta,pantai,solo,23,3,1
3026,ISTP,medan,pantai,solo,67,3,3
3027,ISTP,lombok,pantai,solo,56,5,5
3028,ISTP,bali,pantai,solo,26,4,4
3029,ISTP,padang,pantai,solo,54,5,3
3030,ISTP,batam,pantai,solo,60,4,3
3031,ISTP,yogyakarta,pantai,solo,58,4,1
3032,ISTP,jakarta,pantai,family,39,4,2
3033,ISTP,medan,pantai,family,45,4,1
3034,ISTP,lombok,pantai,family,45,4,4
3035,ISTP,bali,pantai,family,18,4,1
3036,ISTP,padang,pantai,family,66,4,1
3037,ISTP,batam,pantai,family,57,5,4
3038,ISTP,yogyakarta,pantai,family,51,3,4
3039,ISTP,jakarta,pantai,partner,37,5,5
3040,ISTP,medan,pantai,partner,60,3,5
3041,ISTP,lombok,pantai,partner,20,3,3
3042,ISTP,bali,pantai,partner,61,5,5
3043,ISTP,padang,pantai,partner,57,5,4
3044,ISTP,batam,pantai,partner,23,4,3
3045,ISTP,yogyakarta,pantai,partner,60,4,3
3046,ISTP,jakarta,alam,solo,31,3,2
3047,ISTP,medan,alam,solo,61,3,2
3048,ISTP,lombok,alam,solo,44,3,2
3049,ISTP,bali,alam,solo,59,3,5
3050,ISTP,padang,alam,solo,25,3,3
3051,ISTP,batam,alam,solo,22,5,2
3052,ISTP,yogyakarta,alam,solo,60,5,1
3053,ISTP,jakarta,alam,family,23,4,1
3054,ISTP,medan,alam,family,48,5,5
3055,ISTP,lombok,alam,family,33,3,1
